imdbId,title,tags
tt2635622,the attacks of 26/11,"drama nanapatekar atulkulkarni ganeshyadav ferzadjehani ramgopalvarma rakesh maria, mumbai's joint commissioner, recounts the events of 26/11, where ten pakistani terrorists attacked the city"
tt2675978,dedh ishqiya,comedy drama romance naseeruddinshah madhuridixit arshadwarsi humaqureshi abhishekchaubey a team of con men fall for a begum and her female confidante. does their love fructify?
tt2679480,sulemani keeda,"comedy romance naveenkasturia mayanktewari aditivasudev karanmirchandani amitmasurkar a pair of ne'er-do-wells with bollywood dreams finally get a chance to write a screenplay, but romance might get in their way."
tt2691010,mumbai 125 km 3d,horror aparnabajpai karanvirbohra joedebroy veenamalik hemantmadhukar 
tt2699840,john day,"drama naseeruddinshah randeephooda taranbajaj harshchhaya ahishorsolomon a mysterious death of a young girl unfolds a web of secrets and a conspiracy. the father of the girl, john day, is a simple , honest and god fearing man. gautam , a nihilistic cop, the key player behind the tragic incident gets embroiled and sucked into the deep abyss that turns lethal. the thin line that separates the saint and the beast now stands blurred... broken... forever"
tt2706264,rangrezz,"action drama adventure jackybhagnani priyaanand rajpalyadav amitoshnagpal priyadarshan a man, with the help of his two best friends, helps his third friend to elope with his lover. however, when the couple parts ways, they decide to teach them a lesson."
tt2727028,total chaos,"comedy drama romance alizafar yamigautam anupamkher kironkher eeshwarnivas in this indonesian dramedy, high-schooler rully’s whole life changes when he moves in with his mother in a remote village. his new school feels like a prison camp filled with thugs and bullies, and even an innocent crush on a beautiful girl leads him to more trouble than he can imagine."
tt2762334,main tera hero,"action comedy romance salmankhan ileana anupamkher varundhawan daviddhawan seenu loves sunaina but they're chased by a stalking cop, an infatuated beauty and her mafia don dad - can seenu's heroics work?"
tt2767712,badlapur boys,"drama annukapoor anupammaanav saranyamohan nishan shaileshverma a story about a bunch of underdogs who not only play kabaddi passionately, but also get involved in crucial socio-economic issues."
tt2796318,mickey virus,comedy thriller manishpaul deanalexandrou elliavram varunbadola saurabhvarma when delhi police comes across an unusual case revolving around hacking they seek help of an expert who thinks like them only to come across a lazy hacker mickey arora.
tt2797242,bombay talkies,drama ranimukerji randeephooda saqibsaleem nawazuddinsiddiqui zoyaakhtar dibakarbanerjee karanjohar anuragkashyap one hundred years of hindi cinema is celebrated in four short stories showcasing the power of film.
tt2798620,chhota bheem and the curse of damyaan,"animation adventure fantasy jignabhardwaj chutki kaustavghosh rajeshkava rajivchilaka chhota bheem and his friends set out to fight damyaan, a demon blessed with immortality. however, it is not as easy as they thought it would be."
tt2804026,aurangzeb,"action drama thriller arjunkapoor prithvirajsukumaran jackieshroff rishikapoor atulsabharwal in order to expose yashvardhan who is dishonest, ravikant captures his son ajay and plants his twin brother, vishal, in his place, as an informer."
tt2806788,fukrey,"comedy drama romance priyaanand richachadda kapildubey alifazal mrigdeepsinghlamba a year after the first movie, the four friends are enjoying their lives to the fullest, get in trouble once again with bholi, who is released from prison earlier than expected and is broke."
tt2814372,gippi,"comedy drama divyadutta arbazkadwani taahashah doorvatripathi sonamnair gippi is a coming-of-age story of an ordinary, overweight girl, who, through the course of the film, learns to love herself for exactly who she is. it is also a tale of an underdog, who picks herself up from nothing and finds herself at the top of her own little world."
tt2826126,shree,"sci-fi hussainkuwajerwala pareshganatra riokapadia shivanitanksale rajeshbachchani shree is a 2002 tamil action film directed by pushpavasagan which stars suriya in the title role, with shrutika and gayatri jayaraman in supporting roles. the film met with a poor response, critically and made poor business at the box office ."
tt2848824,bajatey raho,"comedy drama thriller tussharkapoor vinaypathak ranvirshorey vishakhasingh shashantshah surviving family members and friends of a man who was conned by the cunning businessman sabbarwahl, string together a series of their own cons in an attempt to bring him down."
tt2855648,madras cafe,action drama history johnabraham nargisfakhri rashikhanna avijitdutt shoojitsircar an indian intelligence agent journeys to a war-torn coastal island to break a resolute rebel group and meets a passionate journalist.
tt2857500,saare jahaan se mehnga...,"comedy drama sanjaimishra vishwas.badola ranjanchhabra zakirhussain anshulsharma a satire on inflation-hit middle-class indian family from a small city in north india. the story revolves around our protagonist who is struggling to survive in this spiraling inflation and how he comes up with a solution to battle it, only to find himself in an even bigger mess due to their innocence and naivety."
tt2861320,policegiri,"action comedy drama sanjaydutt prachidesai prakashraj ompuri k.s.ravikumar a cop named dcp rudra is transferred to a new police station. as the city is riddled with crime and corruption, he decides to bring law and order back for which he has to go against nagori subramaniyam, the local mafia. he does not believe in the system of going by the book and instead fights fire with fire."
tt2871010,sonali cable,"drama rheachakraborty alifazal smitajaykar raghavjuyal charuduttacharya sonali, a spunky self-made internet operator, proudly runs a small outfit along with her band of ghetto boys catering to a sprawling mumbai suburb. complications arise when sonali's childhood sweetheart, raghu returns from the united states and helps bring her small enterprise into the 21st century. but not all forces of modernization are as kind and as loving as raghu. shining inc, a huge corporation wants her out to complete their monopoly of shining broadband in the city. sonali refuses... and it's war! this is a character driven, edgy survival drama of an ordinary girl, a sizzling love interest and her rag-tag family of internet cable technicians for whom sonali cable centre is more than a livelihood... it's their home."
tt2876408,mr joe b. carvalho,comedy arshadwarsi sohaalikhan rajeshbalwani geetabasra samirtewari a small time detective is hired to bring back the daughter of a businessman who has run away from home with the house chef.
tt2905838,bang bang,"action adventure comedy hrithikroshan katrinakaif pavanmalhotra dannydenzongpa siddharthanand follows a ruthless hitman who, after narrowly escaping a fatal attempt on his life, betrays his gang in an effort to find forgiveness but ends up becoming a target himself."
tt2907156,paranthe wali gali,"drama romance mohindergujral yuvrajharal vijayantkohli nehapawar sachingupta a romance between a sikh girl naina kaur and a rajasthan boy maulik. the feature film will highlight the vibrant culture of a place which was once the hub of life during the mughal rule.the film has been named after paranthe wali gali, old delhi's famous by-lane known for its wide array of tempting paranthas, because the place will be shown as a backdrop of the film."
